"","estrato","secu","region","zona_u_r","percepcion_1_a","percepcion_1_b","percepcion_1_c","percepcion_2","percepcion_3","percepcion_5","percepcion_6","percepcion_38","percepcion_39","percepcion_4","eval_gob_1","iden_pol_2","eval_act_pol_1_fh","eval_act_pol_1_p","eval_act_pol_1_en","eval_act_pol_1_gj","eval_act_pol_1_el","eval_act_pol_1_gm","eval_act_pol_1_ff","eval_act_pol_1_gf","eval_act_pol_1_fo","eval_act_pol_1_gn","eval_act_pol_1_dh","eval_act_pol_1_ae","eval_act_pol_1_dv","eval_act_pol_1_fe","eval_act_pol_1_ek","eval_act_pol_1_go","confianza_6_a","confianza_6_c","confianza_6_b","confianza_6_j","confianza_6_d","confianza_6_e","confianza_6_f","confianza_6_n","confianza_6_x","confianza_6_g","confianza_6_h","confianza_6_i","confianza_6_aa","confianza_6_z","confianza_6_s","confianza_6_o","confianza_6_p","confianza_6_r","confianza_6_y","confianza_6_m","confianza_8_a","rotacion_mtf_82","mtf_82","rotacion_mtf_83","mtf_83","constitucion_6","constitucion_3","constitucion_7","constitucion_8","constitucion_9_a","constitucion_9_b","constitucion_10_a","constitucion_10_b","constitucion_11_a","constitucion_11_b","constitucion_12","constitucion_13_a","constitucion_13_b","constitucion_13_c","constitucion_14","constitucion_15","constitucion_16_a","constitucion_16_b","constitucion_17_a","constitucion_17_b","constitucion_18","mtf_42_b","mtf_42_c","mtf_42_d","mtf_43_b","mtf_81_a","mtf_81_b","mtf_81_c","elec_part_56","elec_pres_143_a","elec_pres_143_b","elec_part_37","elec_pres_144_a","elec_pres_144_b","democracia_19","pobreza_62","iden_nacional_16","educacion_108","educacion_109","sexo","gse","edad","info_enc_61","esc_nivel_1","info_enc_35","info_enc_62","info_enc_38","info_enc_63","info_enc_16_b","religion_82","religion_2","educacion_104_a","elec_parla_35","info_enc_30","pobreza_103_a","pobreza_111","mtf_60","info_hogar_1","info_hogar_2_a","info_hogar_2_b","info_hogar_2_c","info_hogar_32","info_enc_52","info_enc_54","transporte_18","transporte_19","info_hogar_21_n","info_enc_60","encuesta","encuesta_a","encuesta_m","pond"
"1165",2,86009,2,1,3,8,17,3,2,5,1,3,1,1,1,6,3,3,3,3,6,6,2,3,2,6,3,3,3,6,3,3,2,2,2,3,2,3,2,2,1,2,2,2,2,2,3,3,2,2,3,1,4,1,1,1,1,1,2,2,1,2,2,NA,NA,NA,NA,2,2,3,3,4,2,1,2,2,2,2,3,3,4,3,3,3,2,2,NA,6,2,NA,66,6,7,5,2,2,2,1,18,1,7,3,4,3,NA,3,1,2,12,77,88,4,3,0,4,3,1,99,13,1,NA,5,2,2,1,86,2022,5,9.20115065
"1166",19,86163,13,1,10,3,1,2,2,3,3,4,3,2,2,9,2,4,2,2,2,2,2,2,2,2,2,4,4,2,4,2,4,2,2,3,3,2,3,3,4,2,2,3,3,3,3,3,3,2,4,2,4,2,8,2,88,88,88,5,2,NA,NA,7,6,NA,NA,1,3,3,3,1,1,NA,NA,NA,NA,4,2,3,2,3,3,3,3,1,2,NA,1,2,NA,10,5,1,1,1,2,4,78,2,3,3,6,3,NA,3,1,8,4,99,88,3,3,2,7,4,2,1,5,2,NA,6,NA,2,3,86,2022,5,0.73560754
"1167",19,86163,13,1,3,9,7,1,3,3,4,5,3,2,2,10,1,5,3,1,1,2,1,2,2,2,1,4,5,2,4,1,4,1,3,4,1,3,4,4,3,3,1,4,3,3,2,3,3,1,4,3,4,2,1,1,1,1,3,1,2,NA,NA,6,88,NA,NA,2,1,1,2,1,1,NA,NA,NA,NA,5,2,2,3,2,3,3,3,1,2,NA,1,2,NA,9,5,1,2,2,1,3,44,2,4,1,1,1,1,3,1,8,4,88,5,3,3,2,4,3,1,99,10,1,NA,6,NA,2,2,86,2022,5,1.48983684
"1168",1,86005,1,1,1,3,14,1,2,3,4,4,2,2,2,1,2,2,3,4,3,2,3,6,3,6,3,1,2,2,1,6,3,3,3,3,3,4,4,2,3,2,3,3,3,4,3,4,3,3,2,3,3,1,3,2,3,1,1,3,3,NA,NA,NA,NA,1,88,3,2,2,2,4,1,NA,NA,NA,NA,1,3,2,2,2,3,3,3,1,1,NA,1,1,NA,10,5,3,2,2,1,3,60,2,4,1,1,1,8,3,9,8,5,77,88,3,4,4,1,1,0,0,7,1,NA,6,NA,2,1,86,2022,5,1.33583969
"1169",19,86225,13,1,3,1,6,3,2,4,3,3,2,3,2,99,3,3,8,8,8,8,8,3,3,8,3,8,3,8,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,8,1,1,88,88,88,88,NA,NA,NA,NA,NA,NA,88,3,3,3,1,1,NA,NA,NA,NA,1,4,4,4,4,3,3,3,1,1,NA,1,1,NA,7,8,1,3,3,2,4,73,2,1,3,7,3,NA,3,1,8,3,99,88,3,3,5,4,4,99,99,88,1,NA,6,NA,2,2,86,2022,5,0.80128678
"1170",21,86245,14,1,3,13,9,2,2,2,3,3,2,3,9,99,9,9,6,9,8,6,9,6,6,6,9,9,9,9,6,8,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,1,3,2,3,1,88,5,88,NA,NA,NA,NA,NA,NA,88,3,3,3,3,88,NA,NA,NA,NA,2,2,5,2,5,3,3,3,1,99,NA,2,NA,99,6,8,1,2,2,2,4,65,2,4,1,2,1,2,3,1,8,5,99,88,3,3,2,4,4,99,9,7,1,NA,6,NA,2,1,86,2022,5,0.62444802
"1171",19,86225,13,1,13,10,5,2,3,2,4,5,2,3,2,88,2,4,4,3,2,2,2,3,3,2,2,3,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,2,3,1,3,1,2,1,3,4,2,NA,NA,4,88,NA,NA,1,3,2,3,3,1,NA,NA,NA,NA,2,4,4,4,4,3,3,3,1,2,NA,1,2,NA,7,7,1,1,2,2,4,48,2,4,2,8,1,1,3,1,2,4,99,88,2,4,1,5,4,1,99,88,1,NA,6,NA,2,2,86,2022,5,0.90516283
"1172",19,86225,13,1,17,3,8,3,2,3,3,8,8,8,3,99,3,1,2,2,2,2,2,6,2,2,3,2,2,2,6,6,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,88,3,4,1,1,1,1,2,1,4,1,3,88,NA,NA,NA,NA,2,3,2,2,4,1,NA,NA,NA,NA,1,5,5,5,5,3,3,3,2,NA,88,2,NA,88,8,7,7,3,2,1,3,18,1,3,3,4,3,NA,3,9,8,88,99,88,3,2,0,2,2,99,9,88,1,NA,6,NA,2,1,86,2022,5,0.76749584
"1173",19,86225,13,1,16,13,26,3,2,3,3,3,2,2,8,5,3,2,2,2,3,2,2,2,2,2,3,2,2,2,2,3,3,3,88,3,3,3,3,3,3,3,3,88,3,3,3,88,3,3,3,88,4,1,2,2,3,1,1,3,1,4,88,NA,NA,NA,NA,3,2,2,2,2,1,NA,NA,NA,NA,2,4,4,5,4,3,3,3,1,1,NA,1,1,NA,5,5,1,2,2,2,3,59,2,4,2,8,1,1,2,1,8,4,99,88,3,3,2,4,4,99,99,9,1,NA,6,NA,2,1,86,2022,5,0.80564054
"1174",14,86101,9,1,3,9,26,1,3,2,5,5,3,3,2,10,1,5,4,1,1,3,1,3,3,6,1,5,5,1,3,6,4,1,4,4,4,3,4,2,3,4,1,4,4,4,3,1,3,1,4,1,4,2,4,2,3,2,3,5,2,NA,NA,6,88,NA,NA,1,1,1,3,1,1,NA,NA,NA,NA,4,4,2,2,4,3,3,3,1,2,NA,1,2,NA,10,1,1,1,1,2,3,60,2,4,2,8,3,NA,3,9,8,5,88,88,2,5,4,4,4,0,0,8,2,NA,6,NA,2,1,86,2022,5,0.7926508
"1175",6,86034,5,1,9,3,10,3,3,3,4,4,3,3,2,4,3,2,4,1,3,5,4,4,2,4,1,2,2,3,4,3,4,99,4,3,3,3,3,1,3,1,3,3,1,2,3,2,2,3,3,1,3,2,4,2,3,1,1,1,2,NA,NA,5,1,NA,NA,3,3,1,1,1,1,NA,NA,NA,NA,3,1,1,1,1,3,3,3,1,3,NA,2,NA,99,1,10,5,3,2,1,2,87,2,3,2,7,1,7,2,10,8,5,2,88,2,2,2,4,4,0,0,8,2,NA,6,NA,1,1,86,2022,5,0.73148933
"1176",10,86069,7,1,26,5,1,2,2,2,4,5,3,3,2,88,1,3,6,6,6,6,6,6,6,6,6,6,6,6,6,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,2,88,88,5,1,2,88,NA,NA,NA,NA,3,3,3,3,88,1,NA,NA,NA,NA,4,1,1,4,1,3,3,3,1,7,NA,1,2,NA,10,8,1,2,2,2,4,31,2,4,2,2,1,1,3,9,8,4,88,88,2,4,3,5,2,3,0,8,1,NA,6,NA,2,1,86,2022,5,0.77735945
"1177",10,86069,7,1,3,11,13,2,1,3,3,2,1,1,1,4,5,1,2,5,5,4,5,6,4,6,4,1,1,1,1,6,1,4,3,3,2,4,3,2,3,2,3,2,4,2,4,2,3,2,1,3,3,1,2,2,3,2,1,1,1,6,5,NA,NA,NA,NA,3,1,1,1,1,1,NA,NA,NA,NA,1,5,5,1,5,3,3,3,1,1,NA,1,1,NA,10,10,3,2,2,2,3,37,2,8,1,1,3,NA,1,1,8,4,13,88,4,3,0,4,3,1,99,9,1,NA,6,NA,2,1,86,2022,5,1.16603917
"1178",10,86069,7,1,10,1,7,9,3,1,4,5,3,3,9,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,1,99,99,99,99,99,NA,NA,NA,NA,NA,NA,99,3,3,3,99,99,NA,NA,NA,NA,99,3,3,3,3,3,3,3,99,NA,88,9,NA,99,99,99,1,99,99,2,4,77,2,2,2,1,3,NA,3,1,8,88,99,88,1,5,2,1,1,99,99,5,1,NA,6,NA,2,1,86,2022,5,0.24062575
"1179",8,86060,6,1,1,3,9,3,1,3,3,3,2,2,2,6,3,3,6,3,8,3,3,3,3,6,3,4,3,3,3,6,3,3,3,3,1,2,3,2,88,4,2,2,3,2,88,3,88,3,2,2,3,2,4,1,2,1,1,3,3,NA,NA,NA,NA,2,1,2,3,2,2,5,1,NA,NA,NA,NA,2,2,2,2,4,5,3,3,1,1,NA,1,1,NA,10,8,5,2,2,2,3,75,2,4,2,7,3,NA,3,1,5,5,88,88,3,3,0,3,3,0,0,99,1,NA,6,NA,2,1,86,2022,5,1.22603861
"1180",10,86069,7,1,9,3,99,2,2,1,3,5,3,2,9,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,2,9,1,99,99,99,99,99,NA,NA,NA,NA,NA,NA,99,9,9,9,99,99,NA,NA,NA,NA,99,8,8,8,3,8,8,8,99,NA,99,9,NA,99,99,99,99,99,99,1,4,68,2,99,1,99,1,99,9,88,99,99,99,88,99,9,0,2,2,99,99,88,1,NA,9,9,2,9,86,2022,5,0.52254608
"1181",10,86069,7,1,6,7,8,2,3,2,4,5,8,3,2,99,1,4,6,6,6,6,6,6,6,6,6,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,5,2,NA,NA,7,4,NA,NA,1,3,3,3,5,1,NA,NA,NA,NA,4,2,2,2,4,3,3,3,1,99,NA,1,99,NA,10,1,1,2,2,2,4,44,2,2,2,8,3,NA,9,9,8,1,99,88,2,4,1,1,1,99,99,2,1,NA,6,NA,2,1,86,2022,5,0.38867972
"1182",10,86069,7,1,1,5,13,1,2,4,2,9,9,9,2,99,1,4,6,6,2,6,6,6,9,6,6,6,4,9,6,9,1,2,88,4,88,4,4,2,88,4,2,4,4,4,4,4,3,2,4,2,4,1,2,1,2,99,99,99,99,NA,NA,NA,NA,NA,NA,99,9,9,9,99,1,NA,NA,NA,NA,99,2,1,1,2,3,3,3,99,NA,99,9,NA,99,10,1,1,1,2,2,3,26,2,6,1,1,1,1,9,1,8,2,99,88,4,3,0,2,2,99,99,9,2,NA,6,NA,9,1,86,2022,5,0.89452935
"1183",10,86069,7,1,3,1,5,2,2,4,2,3,2,1,2,99,3,3,6,3,3,6,3,6,6,6,6,3,4,6,6,6,4,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,2,3,2,3,2,4,1,2,88,88,4,2,NA,NA,2,88,NA,NA,88,3,3,3,5,1,NA,NA,NA,NA,1,2,4,4,4,3,3,3,2,NA,2,1,2,NA,10,10,5,2,2,2,3,19,1,4,3,4,99,99,9,9,8,10,99,88,4,3,0,4,3,1,99,88,1,NA,5,4,2,1,86,2022,5,1.34179402
"1184",6,86032,5,1,1,3,10,3,3,3,3,4,3,2,2,6,2,4,2,2,2,6,2,6,2,6,2,4,4,4,8,6,99,2,4,4,88,88,3,1,3,88,1,4,4,4,88,3,4,3,4,2,4,2,4,2,3,1,3,4,2,NA,NA,6,88,NA,NA,1,3,2,3,1,1,NA,NA,NA,NA,1,1,5,5,5,3,3,3,1,2,NA,1,2,NA,10,1,10,2,3,2,2,70,2,3,2,7,1,7,3,1,8,10,77,88,3,3,3,3,3,0,0,6,1,NA,6,NA,1,2,86,2022,5,1.19999762
"1185",5,86256,4,2,7,5,11,3,2,3,3,3,2,2,3,5,3,2,1,8,3,3,3,6,3,6,8,1,2,6,3,6,2,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,4,1,2,1,1,3,3,NA,NA,NA,NA,88,88,2,3,2,3,3,1,NA,NA,NA,NA,3,4,3,4,5,3,3,3,2,NA,99,2,NA,99,4,4,2,1,1,2,3,40,2,4,2,8,1,1,3,1,6,4,77,88,2,3,2,4,2,1,1,8,1,NA,6,NA,2,1,86,2022,5,0.49484072
"1186",5,86256,4,2,1,10,26,1,3,2,3,5,2,2,3,99,3,4,8,6,3,6,3,6,6,8,6,3,3,6,3,6,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,8,2,88,1,88,5,88,NA,NA,NA,NA,NA,NA,88,3,3,3,1,88,NA,NA,NA,NA,88,2,3,3,3,3,3,3,2,NA,88,88,NA,66,8,6,1,1,1,2,4,62,2,1,2,8,3,NA,3,1,6,88,66,88,1,3,2,4,4,0,0,6,9,NA,6,NA,2,2,86,2022,5,0.55033155
"1187",5,86256,4,2,17,8,11,3,2,3,3,3,2,1,3,5,4,2,2,2,3,6,3,3,2,3,3,2,2,3,2,8,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,2,1,1,3,1,2,88,NA,NA,NA,NA,2,2,2,2,4,1,NA,NA,NA,NA,2,3,3,3,3,3,3,3,2,NA,1,2,NA,1,4,6,3,1,1,1,3,25,2,4,1,1,1,2,3,1,5,4,66,88,2,4,2,4,2,2,0,9,1,NA,6,NA,2,1,86,2022,5,0.81311509
"1188",5,86256,4,2,1,11,16,3,2,3,3,8,8,2,3,88,4,2,1,8,3,8,3,8,3,8,8,2,1,8,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,1,2,1,1,3,1,3,88,NA,NA,NA,NA,2,2,2,2,3,1,NA,NA,NA,NA,2,3,3,4,3,3,3,3,2,NA,1,2,NA,1,5,4,2,1,1,2,4,49,2,4,2,3,3,NA,3,1,7,3,66,88,2,3,1,4,4,0,0,6,1,NA,6,NA,2,2,86,2022,5,0.6708656
"1189",5,86256,4,2,10,3,5,3,2,3,3,3,2,2,3,88,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,2,99,1,1,4,3,NA,NA,NA,NA,88,88,2,9,9,9,3,1,NA,NA,NA,NA,3,2,2,3,4,3,3,3,1,1,NA,1,1,NA,5,6,1,1,1,2,3,41,2,5,1,2,1,1,3,1,7,4,55,88,2,3,4,6,2,3,1,8,1,NA,6,NA,2,1,86,2022,5,0.49484072
"1190",8,86060,6,1,3,2,6,1,2,2,4,5,3,3,3,3,4,4,4,6,4,6,4,4,6,6,6,4,4,4,4,6,1,1,1,1,1,3,1,1,4,1,1,1,1,1,3,1,1,1,88,1,3,1,8,1,2,88,88,88,88,NA,NA,NA,NA,NA,NA,88,8,8,8,88,2,3,2,2,3,2,2,4,2,2,5,1,3,1,1,NA,1,1,NA,10,8,8,2,2,1,5,62,2,3,1,1,3,NA,3,1,3,3,2,88,2,2,2,1,1,0,0,10,3,2018,6,NA,2,2,86,2022,5,0.59160529
"1191",5,86256,4,2,9,4,14,2,2,3,3,3,2,2,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,2,3,4,4,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,4,2,99,1,1,3,1,1,88,NA,NA,NA,NA,2,2,2,2,2,1,NA,NA,NA,NA,2,3,3,3,3,3,3,3,2,NA,1,2,NA,1,5,4,1,1,1,1,3,46,2,4,1,1,3,NA,3,1,7,4,66,88,2,3,0,1,1,0,0,8,999,NA,6,NA,2,1,86,2022,5,0.3352555
"1192",5,86256,4,2,5,11,16,2,2,2,4,8,8,2,3,5,3,2,8,6,3,8,4,8,6,6,8,2,2,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,4,2,3,1,1,5,3,NA,NA,NA,NA,88,88,88,8,8,8,1,1,NA,NA,NA,NA,88,8,8,8,8,3,3,3,2,NA,1,2,NA,1,88,5,1,1,1,2,4,33,2,4,2,8,3,NA,3,1,6,3,77,88,1,3,2,6,3,1,2,6,1,NA,6,NA,2,2,86,2022,5,0.74226107
"1193",5,86256,4,2,11,6,1,1,2,2,3,3,2,2,3,5,3,2,2,3,3,8,3,6,3,6,6,3,8,6,8,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,3,2,3,1,88,5,88,NA,NA,NA,NA,NA,NA,88,3,3,3,88,88,NA,NA,NA,NA,88,3,3,3,3,3,3,3,2,NA,66,2,NA,66,88,88,1,1,1,1,3,45,2,3,2,3,1,2,3,1,6,2,88,88,1,3,2,8,5,1,2,88,1,NA,6,NA,2,2,86,2022,5,1.67627749
"1194",13,86265,8,2,3,9,1,2,3,3,3,5,3,3,2,5,2,3,6,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,4,3,4,4,3,4,4,3,4,3,4,4,3,99,3,4,4,3,1,1,2,3,1,3,5,3,NA,NA,NA,NA,2,9,3,3,2,2,1,1,NA,NA,NA,NA,2,2,2,1,5,5,1,3,1,2,NA,2,NA,2,1,1,1,2,1,2,4,51,2,3,3,8,1,1,3,2,4,3,88,88,2,3,3,4,3,1,0,9,1,NA,6,NA,2,1,86,2022,5,0.79218023
"1195",10,86063,7,1,3,14,11,3,1,4,2,3,1,2,1,6,4,2,8,2,3,6,6,6,6,6,6,4,3,2,2,6,2,4,2,4,4,3,4,2,4,3,3,2,4,4,4,99,4,3,3,3,4,2,4,2,3,2,2,3,3,NA,NA,NA,NA,2,3,1,3,3,1,1,1,NA,NA,NA,NA,4,1,2,3,5,3,3,3,1,2,NA,1,1,NA,10,1,1,2,2,2,3,66,2,4,2,8,1,7,3,1,7,1,77,88,1,3,2,1,1,0,0,6,2,NA,6,NA,2,1,86,2022,5,0.36241789
"1196",13,86265,8,2,2,26,7,1,1,3,2,4,3,3,2,88,2,3,6,6,2,6,2,6,6,6,6,2,6,6,3,6,3,2,4,3,3,3,3,3,3,4,1,4,3,4,3,1,4,3,3,1,3,1,2,1,88,1,1,3,3,NA,NA,NA,NA,3,88,3,2,4,2,5,1,NA,NA,NA,NA,3,1,1,3,4,3,3,3,1,7,NA,2,NA,2,10,10,1,2,2,2,3,31,2,4,2,8,1,1,3,1,8,5,88,5,2,4,2,4,2,2,0,7,1,NA,5,3,2,1,86,2022,5,0.77909899
"1197",13,86265,8,2,5,1,10,2,2,2,3,4,3,3,2,10,2,4,6,6,2,2,2,6,6,6,6,2,4,4,6,6,1,1,88,4,4,4,2,2,2,1,1,4,4,3,2,1,4,1,88,2,2,2,1,1,2,2,2,5,2,NA,NA,6,88,NA,NA,1,1,1,1,6,1,NA,NA,NA,NA,4,1,1,1,5,5,3,3,1,2,NA,1,2,NA,10,10,1,4,4,1,3,63,2,3,2,2,1,8,3,1,3,5,77,88,3,4,3,3,2,1,0,8,2,NA,6,NA,2,1,86,2022,5,1.09203725
"1198",6,86034,5,1,5,4,16,1,1,4,3,2,3,2,1,5,3,1,3,3,3,3,3,6,3,6,3,3,1,1,1,6,4,4,88,3,3,4,4,3,4,2,3,2,3,4,3,2,3,3,1,3,3,1,3,2,3,2,1,2,1,9,2,NA,NA,NA,NA,3,3,3,2,7,2,3,3,3,3,2,2,2,4,4,3,3,3,1,5,NA,1,1,NA,5,1,6,1,2,2,2,58,2,6,1,2,1,1,3,9,8,4,88,88,2,4,2,1,1,0,0,99,999,NA,6,NA,1,1,86,2022,5,0.33867165
"1199",13,86265,8,2,1,5,10,2,2,3,3,9,9,2,2,99,2,2,3,4,2,2,2,6,6,6,6,8,6,6,2,6,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,2,3,2,3,1,88,5,88,NA,NA,NA,NA,NA,NA,88,1,1,1,1,1,NA,NA,NA,NA,2,1,5,5,5,3,3,1,1,77,NA,2,NA,99,10,6,1,1,1,2,4,50,2,4,2,8,1,8,3,1,5,1,77,88,2,5,2,4,2,88,0,8,1,NA,6,NA,2,1,86,2022,5,0.52812016
"1200",2,86012,2,1,7,14,11,3,2,3,3,4,2,2,1,5,4,2,3,3,3,6,4,6,6,6,6,4,2,6,2,6,1,2,3,4,4,4,3,2,2,3,3,4,4,4,4,4,3,1,4,2,4,1,3,2,3,1,1,3,3,NA,NA,NA,NA,2,88,3,3,2,3,3,1,NA,NA,NA,NA,2,2,4,4,5,3,3,3,1,1,NA,1,1,NA,5,5,4,1,1,2,3,47,2,4,1,1,3,NA,3,1,8,4,88,88,2,4,3,2,1,1,99,7,1,NA,6,NA,2,1,86,2022,5,0.68583291
"1201",8,86060,6,1,2,3,7,1,3,2,3,4,3,3,2,5,2,3,4,3,2,6,2,6,6,6,6,4,5,5,2,6,3,2,99,4,3,3,3,2,1,2,1,4,4,4,3,3,2,1,4,3,3,2,4,2,3,1,3,4,3,NA,NA,NA,NA,9,4,2,3,2,3,1,2,3,2,3,2,1,2,2,3,4,3,3,3,1,2,NA,1,2,NA,10,1,1,2,2,2,3,56,2,5,2,7,3,NA,3,1,7,5,15,88,2,4,2,3,1,2,0,5,1,NA,6,NA,2,1,86,2022,5,0.41090008
"1202",13,86265,8,2,1,3,5,3,2,3,3,3,1,2,2,7,3,4,6,6,3,6,6,6,6,6,6,4,2,6,2,6,2,3,4,4,4,88,4,88,3,88,3,3,4,4,88,3,4,88,3,88,4,2,1,2,3,1,3,3,3,NA,NA,NA,NA,2,8,3,3,2,3,3,1,NA,NA,NA,NA,1,2,2,2,4,5,3,2,1,8,NA,2,NA,66,8,7,1,4,4,2,3,60,2,1,2,1,1,2,3,1,3,10,66,88,2,3,4,2,2,99,99,5,2,NA,6,NA,2,1,86,2022,5,0.4332331
"1203",13,86265,8,2,3,1,6,4,1,3,2,4,3,3,8,5,4,2,4,6,4,6,4,6,4,6,6,4,2,6,2,6,3,4,88,4,4,2,3,88,3,2,88,88,2,3,4,2,88,88,88,2,3,2,1,2,4,1,1,5,1,7,7,NA,NA,NA,NA,3,3,3,3,88,1,NA,NA,NA,NA,88,4,5,8,4,3,3,3,2,NA,3,2,NA,1,10,6,6,2,3,2,3,67,2,1,2,7,3,NA,3,1,7,10,77,88,3,2,1,1,1,99,99,5,1,NA,6,NA,2,2,86,2022,5,0.34617475
"1204",13,86265,8,2,3,5,10,2,3,2,3,3,3,3,2,5,3,3,6,6,3,6,6,6,6,6,6,3,3,6,6,6,4,2,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,2,2,1,3,2,3,2,2,4,3,NA,NA,NA,NA,2,88,4,2,2,2,5,1,NA,NA,NA,NA,2,1,1,3,4,3,3,1,2,NA,4,2,NA,2,10,6,1,2,2,2,2,32,2,4,2,8,1,1,3,2,4,5,77,88,2,4,3,5,2,2,1,8,2,NA,6,NA,2,1,86,2022,5,0.77909899
"1205",13,86265,8,2,1,3,13,2,2,2,2,3,3,2,2,88,2,2,4,6,2,6,6,6,6,6,6,2,1,6,6,6,2,2,4,4,4,4,4,3,88,4,3,3,4,4,4,4,3,3,4,3,4,2,8,2,3,1,2,5,3,NA,NA,NA,NA,2,88,88,3,3,3,1,1,NA,NA,NA,NA,88,2,4,2,2,5,3,1,2,NA,66,2,NA,66,10,10,10,1,4,2,4,70,2,1,3,7,1,7,3,1,8,3,77,88,2,4,7,2,2,99,99,6,1,NA,6,NA,2,1,86,2022,5,0.69234949
"1206",8,86057,6,1,3,10,6,3,3,2,2,4,3,2,2,5,3,4,6,2,2,6,6,2,6,6,6,4,2,6,2,6,2,4,3,4,4,3,4,2,4,4,2,4,4,4,4,3,4,2,3,3,4,2,1,1,2,2,3,2,3,NA,NA,NA,NA,2,2,88,3,2,2,1,1,NA,NA,NA,NA,4,2,2,2,4,3,3,2,1,6,NA,1,1,NA,5,5,1,1,1,2,3,53,2,2,1,2,1,2,3,1,5,5,55,88,1,5,2,4,3,1,0,6,1,NA,6,NA,2,2,86,2022,5,0.97650715
"1207",2,86012,2,1,16,14,6,4,3,4,3,3,2,2,2,7,2,2,6,2,3,6,3,6,6,6,6,6,2,6,2,6,3,3,4,4,4,3,3,4,3,2,4,3,4,3,4,4,3,2,3,3,4,2,1,1,2,1,1,3,3,NA,NA,NA,NA,8,88,2,3,3,2,4,1,NA,NA,NA,NA,2,3,3,5,4,3,3,3,1,1,NA,2,NA,88,5,5,7,1,1,2,2,22,1,7,3,4,3,NA,3,1,7,11,88,88,4,3,0,3,3,0,0,11,1,NA,6,NA,2,1,86,2022,5,2.25700268
"1208",19,86196,13,1,13,16,3,2,3,2,4,5,3,3,2,10,1,4,1,1,1,1,1,4,3,6,1,5,5,4,3,6,4,1,4,4,4,2,3,1,4,4,1,4,2,4,1,3,4,2,4,2,4,2,1,2,3,2,3,5,2,NA,NA,7,7,NA,NA,2,3,3,1,1,1,NA,NA,NA,NA,1,1,1,1,5,3,3,3,2,NA,66,1,2,NA,10,10,5,2,2,1,4,60,2,1,2,99,3,NA,3,9,2,4,8,5,2,4,1,4,4,99,99,4,2,NA,6,NA,2,3,86,2022,5,1.12479448
"1209",19,86196,13,1,6,7,9,4,8,4,3,8,2,3,1,88,4,4,6,4,4,6,3,6,6,6,6,4,4,6,6,6,4,4,4,4,1,4,2,1,4,4,4,1,4,4,3,4,4,1,4,2,2,1,1,2,88,88,88,5,88,NA,NA,NA,NA,NA,NA,1,3,3,3,88,1,NA,NA,NA,NA,5,1,1,5,1,5,3,1,2,NA,66,2,NA,66,10,10,88,1,1,1,4,74,2,1,1,2,3,NA,3,9,8,10,77,88,4,2,5,1,1,99,99,99,2,NA,6,NA,2,3,86,2022,5,0.2109194
"1210",19,86196,13,1,7,5,1,3,1,2,4,8,8,2,8,88,4,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,4,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,2,2,1,2,88,88,88,88,NA,NA,NA,NA,NA,NA,88,3,3,3,1,1,NA,NA,NA,NA,88,1,5,1,1,5,1,3,88,NA,66,88,NA,66,10,10,88,2,1,2,4,39,2,1,1,2,1,1,3,2,1,3,77,88,1,5,2,4,2,2,0,99,3,NA,6,NA,2,1,86,2022,5,0.62754345
